,TIME,HHWS_TEMP,HHWR_TEMP,HHWFLOW,CHWS_TEMP,CHWR_TEMP,CHWFLOW,HHWMBH
1503,2019-10-30 09:00:00,188.45,143.08,96.08,41.97,49.32,556.1,2179.57
1504,2019-10-30 08:00:00,188.25,142.28,99.68,41.76,48.85,478.59,2291.14
1505,2019-10-30 07:00:00,187.54,135.93,87.56,41.55,48.56,455.67,2259.49
1506,2019-10-30 06:00:00,185.23,136.66,72.47,41.47,48.92,468.64,1759.93
1507,2019-10-30 05:00:00,183.42,139.57,61.97,41.33,49.19,486.82,1358.69
1508,2019-10-30 04:00:00,182.88,139.68,58.82,41.61,50.32,512.35,1270.51
1509,2019-10-30 03:00:00,183.52,143.12,57.98,42.81,50.71,561.89,1171.2
1510,2019-10-30 02:00:00,182.73,142.93,54.69,42.65,50.5,647.45,1088.33
1511,2019-10-30 01:00:00,183.08,138.55,58.11,41.8,50.48,672.03,1293.82
1512,2019-10-30 00:00:00,184.02,141.45,57.71,41.6,51.23,769.64,1228.36
1513,2019-10-29 23:00:00,185.81,147.31,68.78,41.6,51.39,834.79,1324.02
1514,2019-10-29 22:00:00,184.87,146.7,70.65,41.6,51.42,821.98,1348.36
1515,2019-10-29 21:00:00,186.5,152.51,68.95,41.6,51.58,838.15,1171.81
1516,2019-10-29 20:00:00,185.85,151.08,65.47,41.57,51.58,858.03,1138.2
1517,2019-10-29 19:00:00,184.29,148.28,62.03,41.44,51.66,952.89,1116.85
1518,2019-10-29 18:00:00,184.6,149.66,57.05,41.4,52.02,"1,052.17",996.66
1519,2019-10-29 17:00:00,185.85,150.56,55.19,41.47,52.37,"1,142.62",973.83
1520,2019-10-29 16:00:00,184.88,151.73,60.74,41.47,52.52,"1,177.45",1006.77
1521,2019-10-29 15:00:00,184.43,148.17,51.27,41.47,52.52,"1,201.35",929.53
1522,2019-10-29 14:00:00,185.07,146.4,55.04,41.47,52.55,"1,202.19",1064.2
1523,2019-10-29 13:00:00,186.08,149.27,66.95,41.66,52.63,"1,126.78",1232.21
1524,2019-10-29 12:00:00,184.37,148.77,71.38,41.52,52.1,995.98,1270.56
1525,2019-10-29 11:00:00,191.41,149.45,77.15,41.55,51.57,871.29,1618.61
1526,2019-10-29 10:00:00,189.27,146.67,91.45,41.95,50.73,709.56,1947.89
1527,2019-10-29 09:00:00,187.61,143.87,109.06,41.94,49.22,553.34,2385.14
1528,2019-10-29 08:00:00,187.74,143.94,103.41,41.73,48.49,476.3,2264.68
1529,2019-10-29 07:00:00,188.01,138.3,85.6,41.73,48.49,452.07,2127.59
1530,2019-10-29 06:00:00,188.68,135.41,76.15,41.55,48.71,422.36,2028.26
1531,2019-10-29 05:00:00,185.19,137.24,67.94,41.28,48.76,462.51,1628.86
1532,2019-10-29 04:00:00,182.75,138.58,63.14,41.1,49.71,472.38,1394.45
1533,2019-10-29 03:00:00,182.61,138.05,57.12,42.05,50.28,527.02,1272.63
1534,2019-10-29 02:00:00,183.04,141.5,57.57,42.6,50.45,625.49,1195.73
1535,2019-10-29 01:00:00,183.34,139.78,57.38,42.57,50.06,655.57,1249.74
1536,2019-10-29 00:00:00,183.76,140.98,58.17,41.72,50.72,768.87,1244.26
1537,2019-10-28 23:00:00,184.98,146.5,66.93,41.71,51.27,858.01,1287.73
1538,2019-10-28 22:00:00,185.31,151.45,65.57,41.71,51.43,860.97,1110.1
1539,2019-10-28 21:00:00,185.93,151.4,59.47,41.71,51.51,875.92,1026.75
1540,2019-10-28 20:00:00,185.01,150.16,59.45,41.29,51.92,935.69,1035.92
1541,2019-10-28 19:00:00,183.84,148.51,59.12,41.76,52.02,"1,044.95",1044.35
1542,2019-10-28 18:00:00,186.29,152.77,52.98,41.76,52.77,"1,151.23",887.94
1543,2019-10-28 17:00:00,194.21,149.15,58.17,41.82,53.38,"1,280.63",1310.57
1544,2019-10-28 16:00:00,184.54,146.1,66.86,42.05,53.38,"1,292.76",1285.05
1545,2019-10-28 15:00:00,184.55,144.65,47.23,41.78,52.79,"1,269.24",942.24
1546,2019-10-28 14:00:00,184.73,147.84,59.85,41.76,52.57,"1,242.61",1103.93
1547,2019-10-28 13:00:00,184.44,149.09,62.97,41.76,52.6,"1,158.38",1112.99
1548,2019-10-28 12:00:00,189.61,144.1,63.89,41.87,52.23,"1,052.79",1453.82
1549,2019-10-28 11:00:00,187.22,144.79,73.35,41.72,51.85,942.74,1556.12
1550,2019-10-28 10:00:00,187.84,145.71,75.01,41.76,51.2,796.57,1580.09
1551,2019-10-28 09:00:00,189.1,143.3,82.45,41.62,51.02,675.2,1888.1
1552,2019-10-28 08:00:00,188.46,143.07,95.69,43.01,49.88,568.26,2171.68
1553,2019-10-28 07:00:00,185.03,141.34,87.25,41.37,49.48,556.79,1905.98
1554,2019-10-28 06:00:00,185.69,143.77,69.8,41.13,49.75,556.72,1463.01
1555,2019-10-28 05:00:00,186.18,145.11,69.44,41.11,49.48,575.53,1425.95
1556,2019-10-28 04:00:00,185.96,144.84,67.0,40.79,50.28,623.5,1377.52
1557,2019-10-28 03:00:00,184.76,144.26,62.46,41.26,50.99,688.96,1264.82
1558,2019-10-28 02:00:00,185.55,146.7,54.97,41.99,50.99,720.61,1067.79
1559,2019-10-28 01:00:00,184.82,139.86,56.16,41.14,50.99,777.61,1262.48
1560,2019-10-28 00:00:00,184.52,139.48,58.16,41.04,51.26,889.53,1309.76
1561,2019-10-27 23:00:00,183.78,139.32,56.39,41.02,51.71,941.91,1253.55
1562,2019-10-27 22:00:00,183.94,138.13,47.75,41.0,51.64,975.69,1093.71
1563,2019-10-27 21:00:00,184.78,139.07,44.31,41.0,52.0,991.11,1012.71
1564,2019-10-27 20:00:00,184.2,139.65,45.13,41.0,52.0,"1,029.15",1005.27
1565,2019-10-27 19:00:00,185.84,144.61,48.81,41.0,52.17,"1,092.33",1006.22
1566,2019-10-27 18:00:00,185.69,147.08,58.81,41.26,52.5,"1,135.67",1135.33
1567,2019-10-27 17:00:00,185.58,148.73,53.99,41.55,52.6,"1,208.04",994.77
1568,2019-10-27 16:00:00,185.16,147.44,51.02,41.18,53.01,"1,340.32",962.24
1569,2019-10-27 15:00:00,185.35,144.49,44.47,42.05,53.22,"1,389.49",908.52
1570,2019-10-27 14:00:00,186.11,145.44,46.7,41.67,53.36,"1,458.66",949.64
1571,2019-10-27 13:00:00,186.62,144.98,50.53,42.54,53.19,"1,381.54",1052.03
1572,2019-10-27 12:00:00,183.97,142.65,62.71,41.5,52.82,"1,288.84",1295.59
1573,2019-10-27 11:00:00,186.74,145.95,54.3,41.22,52.65,"1,195.98",1107.45
1574,2019-10-27 10:00:00,185.62,148.39,68.11,41.35,52.2,"1,095.62",1267.87
1575,2019-10-27 09:00:00,186.56,147.92,65.39,41.29,51.64,961.24,1263.33
1576,2019-10-27 08:00:00,184.84,143.14,61.81,41.27,51.27,890.17,1288.74
1577,2019-10-27 07:00:00,185.21,145.82,60.42,40.97,51.32,884.68,1189.97
1578,2019-10-27 06:00:00,185.55,144.81,56.58,41.03,51.64,914.13,1152.53
1579,2019-10-27 05:00:00,185.08,145.5,59.24,41.2,51.63,980.92,1172.36
1580,2019-10-27 04:00:00,184.96,146.09,54.41,40.99,51.77,"1,079.64",1057.46
1581,2019-10-27 03:00:00,185.34,147.35,55.49,40.88,52.11,"1,132.62",1054.03
1582,2019-10-27 02:00:00,185.0,146.21,49.76,41.35,52.37,"1,222.78",965.1
1583,2019-10-27 01:00:00,184.75,144.59,50.0,41.56,52.31,"1,227.61",1004.0
1584,2019-10-27 00:00:00,184.64,144.27,47.94,41.23,52.94,"1,367.64",967.67
1585,2019-10-26 23:00:00,187.12,144.04,42.62,41.24,53.11,"1,460.24",918.03
1586,2019-10-26 22:00:00,192.58,149.17,42.22,41.25,53.11,"1,484.46",916.39
1587,2019-10-26 21:00:00,192.63,151.95,40.85,41.45,52.94,"1,382.25",830.89
1588,2019-10-26 20:00:00,188.0,154.72,48.83,41.19,52.82,"1,347.46",812.53
1589,2019-10-26 19:00:00,195.04,152.79,44.66,41.1,53.01,"1,487.37",943.44
1590,2019-10-26 18:00:00,191.57,157.55,46.91,41.24,53.45,"1,660.72",797.94
1591,2019-10-26 17:00:00,195.92,156.09,45.01,41.45,53.63,"1,759.10",896.37
1592,2019-10-26 16:00:00,194.47,159.14,44.02,41.45,54.12,"1,818.95",777.61
1593,2019-10-26 15:00:00,187.21,156.9,55.71,41.45,54.12,"1,820.05",844.29
1594,2019-10-26 14:00:00,187.89,156.43,64.72,41.45,54.12,"1,768.20",1018.05
1595,2019-10-26 13:00:00,186.61,151.79,66.39,41.54,53.91,"1,677.86",1155.85
1596,2019-10-26 12:00:00,185.65,151.45,67.85,41.6,54.21,"1,621.24",1160.24
1597,2019-10-26 11:00:00,185.51,144.64,52.07,43.1,53.79,"1,487.49",1064.05
1598,2019-10-26 10:00:00,185.02,144.77,56.56,41.12,52.6,"1,177.73",1138.27
1599,2019-10-26 09:00:00,186.43,146.69,63.6,41.42,51.82,988.63,1263.73
1600,2019-10-26 08:00:00,185.06,141.94,61.82,40.99,51.41,859.92,1332.84
1601,2019-10-26 07:00:00,184.87,143.49,59.01,40.97,51.47,876.4,1220.92
1602,2019-10-26 06:00:00,185.63,145.36,54.0,40.97,51.76,875.2,1087.29
1603,2019-10-26 05:00:00,184.59,144.15,55.59,40.97,51.66,903.8,1124.03
1604,2019-10-26 04:00:00,184.75,144.49,52.16,40.97,51.47,914.9,1049.98
1605,2019-10-26 03:00:00,184.48,144.63,52.16,40.97,51.4,957.24,1039.29
1606,2019-10-26 02:00:00,185.7,142.18,41.7,41.06,51.5,999.62,907.39
1607,2019-10-26 01:00:00,184.8,140.84,43.46,40.97,51.86,"1,022.53",955.25
1608,2019-10-26 00:00:00,188.21,146.8,48.97,41.54,52.41,"1,141.82",1013.92
1609,2019-10-25 23:00:00,185.01,146.07,58.28,41.21,52.78,"1,286.47",1134.71
1610,2019-10-25 22:00:00,188.83,148.4,42.22,41.24,52.9,"1,321.32",853.48
1611,2019-10-25 21:00:00,186.86,143.11,38.38,41.24,52.92,"1,404.63",839.56
1612,2019-10-25 20:00:00,189.6,141.11,45.48,41.07,53.2,"1,485.26",1102.66
1613,2019-10-25 19:00:00,190.53,132.49,61.56,41.35,53.48,"1,621.65",1786.47
1614,2019-10-25 18:00:00,182.43,132.29,69.98,41.14,53.92,"1,742.87",1754.4
1615,2019-10-25 17:00:00,182.38,156.94,0.22,41.24,53.92,"1,849.77",2.8
1616,2019-10-25 16:00:00,184.86,157.79,0.22,41.24,54.29,"1,890.09",2.98
1617,2019-10-25 15:00:00,187.41,157.95,0.22,41.24,54.43,"1,864.55",3.24
1618,2019-10-25 14:00:00,189.73,157.41,0.3,41.37,54.28,"1,834.06",4.85
1619,2019-10-25 13:00:00,189.63,157.31,42.01,41.42,54.23,"1,744.92",678.88
1620,2019-10-25 12:00:00,185.87,153.35,57.09,41.43,54.23,"1,618.73",928.28
1621,2019-10-25 11:00:00,186.7,150.52,60.48,42.52,53.83,"1,498.92",1094.08
1622,2019-10-25 10:00:00,186.96,146.89,63.37,41.26,52.57,"1,227.18",1269.62
1623,2019-10-25 09:00:00,185.74,145.32,69.79,41.49,52.58,"1,045.05",1410.46
1624,2019-10-25 08:00:00,189.46,145.73,72.94,43.61,52.49,869.67,1594.83
1625,2019-10-25 07:00:00,183.63,140.3,57.71,42.96,52.49,846.13,1250.29
1626,2019-10-25 06:00:00,183.93,141.26,52.02,43.09,52.74,886.74,1109.85
1627,2019-10-25 05:00:00,184.94,144.57,47.72,42.99,52.47,907.72,963.23
1628,2019-10-25 04:00:00,184.91,143.03,45.02,42.71,52.34,931,942.72
1629,2019-10-25 03:00:00,187.55,147.06,45.64,42.85,52.34,993.42,923.98
1630,2019-10-25 02:00:00,187.16,145.97,40.51,42.66,52.75,"1,057.09",834.3
1631,2019-10-25 01:00:00,184.82,141.92,44.27,42.9,53.01,"1,114.98",949.59
1632,2019-10-25 00:00:00,188.74,148.22,47.39,42.7,53.43,"1,230.02",960.12
1633,2019-10-24 23:00:00,187.49,155.44,53.85,42.97,53.83,"1,364.17",862.95
1634,2019-10-24 22:00:00,193.93,148.34,61.53,42.77,53.9,"1,437.76",1402.58
1635,2019-10-24 21:00:00,189.76,128.29,64.24,42.46,53.88,"1,531.15",1974.42
1636,2019-10-24 20:00:00,181.44,113.95,73.13,42.27,54.44,"1,672.35",2467.77
1637,2019-10-24 19:00:00,174.14,151.8,11.6,42.1,54.54,"1,758.21",129.57
1638,2019-10-24 18:00:00,176.1,153.32,0.22,42.1,54.97,"1,876.28",2.51
1639,2019-10-24 17:00:00,178.0,154.58,0.22,42.1,55.04,"1,934.08",2.58
1640,2019-10-24 16:00:00,180.04,155.7,0.22,42.1,55.04,"1,904.13",2.68
1641,2019-10-24 15:00:00,182.28,156.61,0.22,42.19,55.04,"1,912.64",2.82
1642,2019-10-24 14:00:00,184.52,156.84,0.22,42.75,55.04,"1,845.66",3.04
1643,2019-10-24 13:00:00,186.62,157.24,21.1,42.75,55.04,"1,792.53",309.96
1644,2019-10-24 12:00:00,185.8,150.32,55.65,42.75,54.65,"1,666.72",987.23
1645,2019-10-24 11:00:00,186.8,151.72,67.25,42.69,54.41,"1,555.32",1179.57
1646,2019-10-24 10:00:00,186.34,150.46,60.79,42.61,53.94,"1,322.67",1090.57
1647,2019-10-24 09:00:00,188.36,144.3,66.98,42.72,53.06,"1,035.96",1475.57
1648,2019-10-24 08:00:00,188.51,145.07,73.0,43.19,52.43,869.46,1585.56
1649,2019-10-24 07:00:00,181.87,137.37,60.1,42.89,52.58,884.5,1337.22
1650,2019-10-24 06:00:00,185.08,141.48,46.98,42.72,52.74,900.29,1024.16
1651,2019-10-24 05:00:00,184.71,145.28,50.07,42.72,52.48,907.55,987.13
1652,2019-10-24 04:00:00,185.13,144.29,45.02,42.74,52.44,930.54,919.31
1653,2019-10-24 03:00:00,185.37,145.62,45.8,42.64,52.74,"1,001.37",910.28
1654,2019-10-24 02:00:00,185.67,145.69,44.35,42.62,52.78,"1,083.62",886.56
1655,2019-10-24 01:00:00,185.25,144.34,45.3,42.64,53.01,"1,105.85",926.61
1656,2019-10-24 00:00:00,186.1,145.5,46.3,42.64,53.7,"1,216.33",939.89
1657,2019-10-23 23:00:00,189.66,152.18,47.69,42.64,53.83,"1,334.32",893.71
1658,2019-10-23 22:00:00,187.58,154.97,60.37,42.64,53.83,"1,351.44",984.33
1659,2019-10-23 21:00:00,187.35,152.56,50.71,42.64,53.83,"1,452.05",882.1
1660,2019-10-23 20:00:00,193.91,145.86,44.24,42.64,53.83,"1,515.25",1062.87
1661,2019-10-23 19:00:00,190.81,128.81,55.3,42.31,53.83,"1,619.28",1714.3
1662,2019-10-23 18:00:00,181.93,141.8,51.93,42.14,54.34,"1,794.99",1041.98
1663,2019-10-23 17:00:00,184.36,157.75,0.25,42.13,54.75,"1,900.11",3.33
1664,2019-10-23 16:00:00,186.98,157.96,0.33,42.1,54.68,"1,901.84",4.79
1665,2019-10-23 15:00:00,189.57,157.19,0.33,42.39,54.68,"1,874.59",5.34
1666,2019-10-23 14:00:00,191.44,155.51,11.57,42.61,54.68,"1,831.92",207.86
1667,2019-10-23 13:00:00,190.27,153.98,48.03,42.61,54.68,"1,738.33",871.5
1668,2019-10-23 12:00:00,185.27,149.83,51.74,42.61,54.23,"1,583.08",916.83
1669,2019-10-23 11:00:00,186.99,150.6,53.2,42.61,54.08,"1,453.82",967.97
1670,2019-10-23 10:00:00,185.73,147.78,61.9,42.61,53.37,"1,230.83",1174.55
1671,2019-10-23 09:00:00,188.49,145.52,61.33,42.61,52.59,"1,041.83",1317.68
1672,2019-10-23 08:00:00,190.06,146.77,69.33,43.02,52.15,883.43,1500.65
1673,2019-10-23 07:00:00,183.77,140.75,58.97,42.87,51.92,896.5,1268.44
1674,2019-10-23 06:00:00,183.64,139.87,52.13,42.84,52.4,905.33,1140.87
1675,2019-10-23 05:00:00,185.52,146.78,51.06,42.86,52.41,927.64,989.03
1676,2019-10-23 04:00:00,185.39,147.05,49.87,42.93,52.5,927.43,956.01
1677,2019-10-23 03:00:00,184.29,142.27,48.69,42.84,52.33,"1,014.88",1022.98
1678,2019-10-23 02:00:00,185.84,143.87,44.24,42.84,52.57,"1,075.57",928.38
1679,2019-10-23 01:00:00,184.98,142.0,46.56,42.8,52.6,"1,107.93",1000.57
1680,2019-10-23 00:00:00,184.76,145.22,49.37,42.63,53.1,"1,230.36",976.04
1681,2019-10-22 23:00:00,187.41,154.9,57.08,42.74,53.48,"1,345.41",927.84
1682,2019-10-22 22:00:00,186.27,150.36,55.01,42.5,53.58,"1,381.11",987.7
1683,2019-10-22 21:00:00,188.6,147.28,42.1,42.34,53.58,"1,474.38",869.79
1684,2019-10-22 20:00:00,191.41,127.86,48.29,42.34,53.81,"1,537.28",1534.41
1685,2019-10-22 19:00:00,186.18,123.21,59.94,42.34,54.09,"1,607.45",1887.21
1686,2019-10-22 18:00:00,177.27,146.87,38.7,42.34,54.35,"1,749.15",588.24
1687,2019-10-22 17:00:00,177.46,155.59,0.22,42.34,54.59,"1,820.72",2.41
1688,2019-10-22 16:00:00,180.01,156.55,0.22,42.34,54.73,"1,849.57",2.58
1689,2019-10-22 15:00:00,182.71,157.01,0.22,42.34,55.09,"1,879.59",2.83
1690,2019-10-22 14:00:00,185.34,156.74,0.22,42.34,55.09,"1,860.44",3.15
1691,2019-10-22 13:00:00,187.43,155.75,15.46,42.52,55.0,"1,744.59",244.89
1692,2019-10-22 12:00:00,187.64,154.95,55.3,42.88,54.72,"1,632.83",903.88
1693,2019-10-22 11:00:00,186.65,148.38,53.39,42.53,54.21,"1,495.56",1021.62
1694,2019-10-22 10:00:00,185.99,148.39,64.76,42.53,53.23,"1,295.44",1217.49
1695,2019-10-22 09:00:00,184.68,147.54,63.84,42.55,52.46,"1,076.95",1185.51
1696,2019-10-22 08:00:00,190.09,145.42,73.03,42.92,51.96,927.15,1631.13
1697,2019-10-22 07:00:00,184.72,145.66,69.48,42.87,51.69,910.14,1356.94
1698,2019-10-22 06:00:00,185.46,145.11,60.27,42.89,52.1,907.44,1215.95
1699,2019-10-22 05:00:00,185.28,144.74,57.48,42.91,51.88,891.82,1165.12
1700,2019-10-22 04:00:00,185.13,143.96,57.7,42.84,51.5,903.57,1187.75
1701,2019-10-22 03:00:00,185.58,148.42,57.19,42.63,51.9,963.1,1062.59
1702,2019-10-22 02:00:00,185.89,147.92,50.55,42.56,51.99,"1,053.76",959.69
1703,2019-10-22 01:00:00,185.56,144.65,54.44,42.6,52.18,"1,101.47",1113.57
1704,2019-10-22 00:00:00,186.08,148.75,56.18,42.53,52.89,"1,216.79",1048.6
1705,2019-10-21 23:00:00,186.9,155.29,62.39,42.53,53.02,"1,314.52",986.07
1706,2019-10-21 22:00:00,186.79,154.73,62.19,42.53,52.97,"1,349.78",996.91
1707,2019-10-21 21:00:00,187.22,151.83,47.83,42.53,53.31,"1,403.66",846.35
1708,2019-10-21 20:00:00,190.59,145.2,52.32,42.53,53.47,"1,481.57",1187.4
1709,2019-10-21 19:00:00,190.41,127.28,62.23,42.48,53.59,"1,590.20",1964.29
1710,2019-10-21 18:00:00,176.3,135.76,63.76,42.46,53.92,"1,722.42",1292.42
1711,2019-10-21 17:00:00,178.65,150.96,0.99,42.46,54.14,"1,811.58",13.71
1712,2019-10-21 16:00:00,180.7,151.47,0.99,42.46,54.49,"1,819.28",14.47
1713,2019-10-21 15:00:00,182.91,151.09,0.99,42.46,54.64,"1,822.71",15.75
1714,2019-10-21 14:00:00,184.92,149.27,0.99,42.46,54.69,"1,738.57",17.65
1715,2019-10-21 13:00:00,187.6,154.23,55.26,42.46,54.29,"1,641.86",922.01
1716,2019-10-21 12:00:00,186.56,157.8,55.5,42.76,53.9,"1,500.60",798.09
1717,2019-10-21 11:00:00,186.32,152.14,55.76,42.46,53.52,"1,364.12",952.94
1718,2019-10-21 10:00:00,184.93,147.97,61.4,42.77,52.88,"1,117.31",1134.67
1719,2019-10-21 09:00:00,184.83,151.21,66.39,42.85,52.63,939.05,1116.02
1720,2019-10-21 08:00:00,191.44,145.08,67.46,44.41,50.99,793.57,1563.72
1721,2019-10-21 07:00:00,182.68,141.9,63.28,41.62,50.45,767.46,1290.28
1722,2019-10-21 06:00:00,181.63,139.2,52.04,41.62,50.55,737.17,1104.03
1723,2019-10-21 05:00:00,182.12,139.57,50.34,41.62,50.27,766.45,1070.98
1724,2019-10-21 04:00:00,181.7,138.13,49.27,41.61,50.57,760.7,1073.35
1725,2019-10-21 03:00:00,181.52,138.85,50.09,41.6,50.91,818.93,1068.67
1726,2019-10-21 02:00:00,183.18,142.98,49.97,41.43,51.1,893.58,1004.4
1727,2019-10-21 01:00:00,183.69,145.59,45.8,41.75,51.11,934.46,872.49
1728,2019-10-21 00:00:00,183.61,143.54,45.12,41.62,51.6,"1,011.03",903.98
1729,2019-10-20 23:00:00,189.11,150.7,46.53,41.61,52.02,"1,096.37",893.61
1730,2019-10-20 22:00:00,186.99,152.07,46.21,41.47,52.51,"1,179.82",806.83
1731,2019-10-20 21:00:00,193.26,151.44,47.84,42.04,52.62,"1,239.47",1000.33
1732,2019-10-20 20:00:00,197.8,155.05,39.37,41.51,52.61,"1,304.26",841.53
1733,2019-10-20 19:00:00,192.49,157.62,47.16,41.72,53.04,"1,395.95",822.23
1734,2019-10-20 18:00:00,193.39,155.66,40.87,41.83,53.38,"1,504.05",771.01
1735,2019-10-20 17:00:00,190.8,156.49,50.47,41.74,53.57,"1,565.43",865.81
1736,2019-10-20 16:00:00,188.28,156.18,50.47,41.56,53.55,"1,594.04",810.04
1737,2019-10-20 15:00:00,188.95,148.9,40.58,41.6,53.63,"1,556.31",812.61
1738,2019-10-20 14:00:00,185.92,148.72,47.08,42.84,54.04,"1,508.00",875.69
1739,2019-10-20 13:00:00,185.53,151.01,55.91,41.7,52.96,"1,333.42",965.01
1740,2019-10-20 12:00:00,183.43,147.92,54.61,41.58,52.57,"1,160.91",969.6
1741,2019-10-20 11:00:00,185.43,146.06,53.53,41.58,51.97,"1,027.15",1053.74
1742,2019-10-20 10:00:00,186.25,142.12,62.23,41.8,50.74,877.3,1373.1
1743,2019-10-20 09:00:00,184.97,142.32,71.32,41.49,49.69,724.61,1520.9
1744,2019-10-20 08:00:00,183.11,137.36,59.95,41.49,49.48,669.42,1371.36
1745,2019-10-20 07:00:00,182.07,137.82,57.59,41.43,49.7,727.33,1274.18
1746,2019-10-20 06:00:00,182.38,140.32,55.03,41.27,50.27,740.88,1157.28
1747,2019-10-20 05:00:00,182.05,137.53,53.99,41.33,50.66,784.08,1201.82
1748,2019-10-20 04:00:00,182.84,141.66,55.76,42.28,50.56,805.39,1148.1
1749,2019-10-20 03:00:00,182.0,140.72,50.63,41.87,50.16,776.58,1045.0
1750,2019-10-20 02:00:00,182.51,140.55,49.4,41.63,50.01,798.89,1036.41
1751,2019-10-20 01:00:00,182.55,141.54,51.22,41.63,50.29,802.16,1050.27
1752,2019-10-20 00:00:00,182.11,139.66,50.79,41.63,50.86,872.36,1078.02
1753,2019-10-19 23:00:00,182.14,140.42,52.33,41.63,50.86,975.86,1091.6
1754,2019-10-19 22:00:00,182.4,141.83,50.24,41.31,50.93,989.74,1019.12
1755,2019-10-19 21:00:00,183.72,145.81,45.96,41.65,51.48,"1,023.63",871.17
1756,2019-10-19 20:00:00,183.38,144.76,46.07,41.65,51.48,"1,036.58",889.61
1757,2019-10-19 19:00:00,186.0,147.77,47.62,41.74,51.93,"1,147.75",910.26
1758,2019-10-19 18:00:00,186.01,151.35,48.65,42.55,52.64,"1,314.44",843.1
1759,2019-10-19 17:00:00,184.6,149.5,49.0,42.56,52.93,"1,307.04",859.95
1760,2019-10-19 16:00:00,186.91,153.63,52.34,41.81,53.28,"1,376.70",870.94
1761,2019-10-19 15:00:00,185.36,151.62,54.38,41.68,53.37,"1,392.04",917.39
1762,2019-10-19 14:00:00,184.16,147.38,57.99,42.74,53.91,"1,433.30",1066.44
1763,2019-10-19 13:00:00,192.75,147.05,54.81,41.86,53.24,"1,293.19",1252.41
1764,2019-10-19 12:00:00,185.99,145.95,66.92,41.71,52.77,"1,193.11",1339.74
1765,2019-10-19 11:00:00,184.83,145.02,62.99,41.81,52.29,"1,029.49",1253.82
1766,2019-10-19 10:00:00,190.13,141.37,60.13,41.69,51.48,892.72,1465.97
1767,2019-10-19 09:00:00,184.17,142.89,71.9,41.71,50.34,724.75,1484.02
1768,2019-10-19 08:00:00,188.14,139.77,71.78,41.68,49.73,595.7,1736.0
1769,2019-10-19 07:00:00,188.74,138.94,73.18,41.65,50.15,616.05,1822.18
1770,2019-10-19 06:00:00,183.22,140.34,66.89,41.65,50.28,575.58,1434.12
1771,2019-10-19 05:00:00,183.9,143.87,58.91,41.65,49.97,599.08,1179.08
1772,2019-10-19 04:00:00,183.06,142.3,59.05,41.65,50.14,620.84,1203.44
1773,2019-10-19 03:00:00,183.87,144.25,58.39,41.06,50.76,673.5,1156.71
1774,2019-10-19 02:00:00,183.9,146.34,56.83,42.11,51.44,678.91,1067.27
1775,2019-10-19 01:00:00,184.05,142.57,56.89,42.49,51.3,696.44,1179.9
1776,2019-10-19 00:00:00,183.83,142.88,59.13,41.8,51.75,827.56,1210.69
1777,2019-10-18 23:00:00,183.43,140.4,63.74,41.76,51.71,920.44,1371.37
1778,2019-10-18 22:00:00,183.52,141.36,62.19,41.69,51.64,955.64,1310.97
1779,2019-10-18 21:00:00,182.77,146.12,60.39,41.69,51.74,948,1106.65
1780,2019-10-18 20:00:00,184.4,145.64,58.2,41.69,52.14,"1,006.62",1127.92
1781,2019-10-18 19:00:00,183.96,145.79,59.79,41.69,52.14,"1,074.95",1141.09
1782,2019-10-18 18:00:00,184.67,150.27,51.75,41.69,52.76,"1,173.56",890.1
